Date,Open,High,Low,Close,Volume,UpAndDown
100/10/21,17,17,16.6,16.75,"1,253",-0.05
100/10/24,17,17.05,16.8,16.9,"2,607",0.15
100/10/25,16.9,17,16.3,16.4,"3,265",-0.5
100/10/26,16.2,16.6,16.15,16.4,"4,212",0
100/10/27,16.5,16.9,16.3,16.8,"4,533",0.4
100/10/28,17.05,17.15,16.55,16.85,"4,110",0.05
100/10/31,16.7,16.8,16.55,16.6,"1,720",-0.25
100/11/01,16.4,16.75,16.4,16.7,"1,862",0.1
100/11/02,16.4,16.55,16.3,16.55,"1,395",-0.15
100/11/03,16.55,16.55,16.2,16.3,"1,917",-0.25
100/11/04,16.45,17,16.45,16.9,"3,127",0.6
100/11/07,16.9,17,16.6,16.6,"3,362",-0.3
100/11/08,16.6,16.75,16.2,16.2,"3,101",-0.4
100/11/09,16.2,16.35,16,16,"2,553",-0.2
100/11/10,15.5,15.65,15.1,15.2,"3,588",-0.8
100/11/11,15.45,15.5,15.25,15.45,"1,562",0.25
100/11/14,15.55,16,15.55,15.7,"1,878",0.25
100/11/15,15.8,15.9,15.7,15.9,"1,059",0.2
100/11/16,15.95,16.2,15.65,15.85,"2,220",-0.05
100/11/17,15.7,15.75,15.45,15.5,"1,266",-0.35
100/11/18,15.4,15.5,15.15,15.15,"1,695",-0.35
100/11/21,15.15,15.15,14.55,14.65,"2,891",-0.5
100/11/22,14.55,14.85,14.55,14.7,"1,472",0.05
100/11/23,14.6,14.7,14.2,14.4,"2,428",-0.3
100/11/24,14.15,14.7,14.1,14.7,"1,520",0.3
100/11/25,14.7,15.25,14.6,14.85,"2,612",0.15
100/11/28,14.95,15.1,14.6,14.6,"1,699",-0.25
100/11/29,14.8,14.8,14.45,14.6,"1,611",0
100/11/30,14.65,14.7,14.25,14.55,"1,814",-0.05
100/12/01,15,15.25,14.7,15.1,"3,843",0.55
100/12/02,15.25,15.25,14.7,14.8,"1,512",-0.3
100/12/05,14.9,14.95,14.65,14.8,"1,378",0
100/12/06,14.85,14.85,14.5,14.55,"1,222",-0.25
100/12/07,14.65,14.8,14.45,14.55,"1,527",0
100/12/08,14.6,14.95,14.15,14.9,"2,938",0.35
100/12/09,14.55,14.8,14.45,14.6,"1,736",-0.3
100/12/12,14.8,14.85,14.65,14.7,"1,771",0.1
100/12/13,14.5,14.8,14.4,14.65,"1,832",-0.05
100/12/14,14.65,14.7,14.45,14.55,"1,513",-0.1
100/12/15,14.4,14.5,14.35,14.35,"1,711",-0.2
100/12/16,14.4,14.5,14.2,14.3,"1,171",-0.05
100/12/19,14.3,14.35,13.75,13.75,"2,197",-0.55
100/12/20,13.95,14.1,13.8,13.95,"1,154",0.2
100/12/21,14.2,14.8,14.2,14.7,"2,082",0.75
100/12/22,14.55,14.6,14.3,14.35,"1,174",-0.35
100/12/23,14.55,14.85,14.4,14.8,"2,297",0.45
100/12/26,14.8,14.85,14.6,14.65,"1,114",-0.15
100/12/27,14.65,15.05,14.5,15,"2,761",0.35
100/12/28,14.95,16,14.85,15.55,"6,415",0.55
100/12/29,15.55,15.8,15.4,15.5,"4,704",-0.05
100/12/30,15.55,15.7,15.3,15.3,"2,328",-0.2
101/01/02,15.4,15.45,15.1,15.15,"1,135",-0.15
101/01/03,15.25,15.95,15.25,15.65,"4,765",0.5
101/01/04,15.75,16.15,15.65,15.95,"4,755",0.3
101/01/05,16.1,17,15.95,16.7,"8,874",0.75
101/01/06,16.7,16.7,16,16.35,"4,523",-0.35
101/01/09,16.35,16.45,16.2,16.45,"1,890",0.1
101/01/10,16.6,16.85,16.5,16.8,"3,380",0.35
101/01/11,16.8,16.95,16.5,16.95,"3,762",0.15
101/01/12,16.95,16.95,16.65,16.85,"2,657",-0.1
101/01/13,16.9,17,16.65,16.85,"3,328",0
101/01/16,17,17,16.2,16.2,"2,665",-0.65
101/01/17,16.6,16.6,16.25,16.45,"1,280",0.25
101/01/18,16.35,16.4,16.05,16.3,"1,871",-0.15
101/01/30,16.75,16.85,16.2,16.25,"2,819",-0.05
101/01/31,16.3,16.6,16.25,16.55,"2,254",0.3
101/02/01,16.55,17.7,16.55,17.4,"7,543",0.85
101/02/02,17.35,18.2,17.35,18,"8,705",0.6
101/02/03,18.2,18.75,18.15,18.5,"8,643",0.5
101/02/04,18.55,18.75,18.25,18.25,"4,635",-0.25
101/02/06,18.25,19.05,18.2,18.75,"7,153",0.5
101/02/07,18.75,18.95,18.6,18.85,"3,429",0.1
101/02/08,19,19.45,18.8,19.1,"5,750",0.25
101/02/09,19.1,19.1,18.7,19,"2,431",-0.1
101/02/10,19,19.15,18.85,18.9,"2,776",-0.1
101/02/13,19,19.75,19,19.45,"7,479",0.55
101/02/14,19.5,19.5,18.85,19,"4,722",-0.45
101/02/15,19.1,19.25,19.05,19.15,"2,830",0.15
101/02/16,19,19,18.7,18.85,"2,547",-0.3
101/02/17,19,19.1,18.2,18.45,"3,335",-0.4
101/02/20,18.9,19.25,18.7,19.25,"3,736",0.8
101/02/21,19.35,19.85,19.35,19.7,"5,732",0.45
101/02/22,19.7,19.7,19.15,19.6,"3,190",-0.1
101/02/23,19.6,19.75,19.4,19.6,"2,740",0
101/02/24,19.55,19.55,19.25,19.5,"4,260",-0.1
101/02/29,19.5,20.65,19.5,20.6,"6,883",1.1
101/03/01,20.6,21.9,20.6,21.4,"9,510",0.8
101/03/02,21.4,21.4,20.8,21,"2,939",-0.4
101/03/03,20.9,20.9,20.6,20.7,"1,437",-0.3
101/03/05,20.7,20.7,20.15,20.2,"1,950",-0.5
101/03/06,19.9,20.1,19.5,19.95,"2,615",-0.25
101/03/07,19.4,19.95,19.35,19.55,"2,739",-0.4
101/03/08,19.65,20.85,19.5,20.85,"4,830",1.3
101/03/09,20.85,20.85,20.35,20.5,"3,433",-0.35
101/03/12,20.5,20.7,20.3,20.4,"2,418",-0.1
101/03/13,20.65,20.8,20.5,20.5,"2,486",0.1
101/03/14,20.95,21,20.55,20.9,"3,677",0.4
101/03/15,21,21,20.4,20.6,"1,991",-0.3
101/03/16,21,21.35,20.05,20.05,"4,635",-0.55
101/03/19,20.35,20.45,20.15,20.25,"2,728",0.2
101/03/20,20.25,20.3,19.8,19.95,"2,646",-0.3
101/03/21,19.95,20.55,19.9,20.55,"2,848",0.6
101/03/22,20.5,20.65,20.15,20.35,"2,136",-0.2
101/03/23,20.35,20.35,20,20.35,"1,463",0
101/03/26,20.35,20.35,19.7,19.95,"3,096",-0.4
101/03/27,20.05,20.15,19.9,20.05,"1,505",0.1
101/03/28,20.1,20.3,19.95,20.05,"1,911",0
101/03/29,20.05,20.1,19.5,19.9,"2,488",-0.15
101/03/30,19.7,20.3,19.35,20.3,"3,544",0.4
101/04/02,20,20,19.55,19.6,"2,352",-0.7
101/04/03,19.65,20.1,18.95,19.6,"3,785",0
101/04/05,19.05,19.9,18.45,19.7,"4,279",0.1
101/04/06,19.7,19.8,19.3,19.5,"1,822",-0.2
101/04/09,19.25,19.85,19.25,19.8,"2,330",0.3
101/04/10,20,20,19.5,19.7,"2,366",-0.1
101/04/11,19.5,19.85,19.1,19.5,"2,984",-0.2
101/04/12,19.5,19.5,19.15,19.25,"2,329",-0.25
101/04/13,19.35,19.4,18.6,19,"4,152",-0.25
101/04/16,18.6,18.9,17.7,17.75,"5,049",-1.25
101/04/17,17.75,17.8,16.6,16.75,"6,763",-1
101/04/18,17.05,17.05,16.7,16.9,"3,581",0.15
101/04/19,16.85,17.4,16.7,17.35,"4,966",0.45
101/04/20,17.35,17.4,16.55,16.55,"3,838",-0.8
101/04/23,16.55,16.8,16.5,16.5,"2,320",-0.05
101/04/24,16.45,17.2,16.45,17,"2,873",0.5
101/04/25,17.15,17.6,17.05,17.6,"2,848",0.6
101/04/26,17.8,17.85,17.25,17.6,"2,706",0
101/04/27,17.8,17.8,16.85,17.2,"2,232",-0.4
101/04/30,17,17.35,17,17.2,966,0
101/05/02,17.3,17.9,17.2,17.75,"2,614",0.55
101/05/03,17.75,17.9,17.5,17.55,"1,629",-0.2
101/05/04,17.75,18.6,17.45,18.55,"3,962",1
101/05/07,18.45,18.45,18,18.1,"3,116",-0.45
101/05/08,18.3,18.4,18,18.1,"1,887",0
101/05/09,18.05,18.7,17.95,18.3,"4,465",0.2
101/05/10,18.6,18.7,17.85,17.85,"3,797",-0.45
101/05/11,17.9,18.05,17.1,17.2,"3,190",-0.65
101/05/14,17.2,17.25,16.3,16.35,"5,235",-0.85
101/05/15,16.2,16.25,15.95,16.2,"4,057",-0.15
101/05/16,16.35,16.7,16,16,"5,484",-0.2
101/05/17,16.35,16.6,16.15,16.25,"3,016",0.25
101/05/18,15.9,16,15.6,15.6,"3,436",-0.65
101/05/21,15.9,15.9,15.6,15.6,"1,731",0
101/05/22,15.8,15.8,15.6,15.65,"2,149",0.05
101/05/23,15.5,15.5,15.15,15.2,"2,546",-0.45
101/05/24,15.4,15.4,15.1,15.15,"1,484",-0.05
101/05/25,15.1,15.35,15,15,"2,280",-0.15
101/05/28,15.05,15.1,14.85,15,"2,168",0
101/05/29,15.05,15.6,15.05,15.45,"5,310",0.45
101/05/30,15.45,15.45,14.9,14.9,"3,789",-0.55
101/05/31,14.6,14.75,14.4,14.65,"8,288",-0.25
101/06/01,14.6,15.1,14.55,14.55,"6,723",-0.1
101/06/04,14.2,14.3,13.8,14,"5,684",-0.55
101/06/05,14.2,14.4,13.95,14.05,"4,034",0.05
101/06/06,14.2,14.35,14.05,14.3,"2,060",0.25
101/06/07,14.5,14.5,14.35,14.4,"2,307",0.1
101/06/08,14.4,14.5,14.3,14.5,"1,686",0.1
101/06/11,14.9,14.9,14.55,14.7,"2,038",0.2
101/06/12,14.5,14.8,14.5,14.75,"1,354",0.05
101/06/13,14.75,14.9,14.65,14.8,"1,399",0.05
101/06/14,14.8,15.05,14.7,15,"1,787",0.2
101/06/15,15.05,15.3,15,15.15,"2,305",0.15
101/06/18,15.45,15.9,15.4,15.6,"3,529",0.45
101/06/19,15.6,15.95,15.45,15.5,"2,425",-0.1
101/06/20,15.65,15.7,15.4,15.55,"1,753",0.05
101/06/21,15.65,15.7,15.3,15.55,"1,367",0
101/06/22,15.55,15.6,15.35,15.5,"1,486",-0.05
101/06/25,15.5,15.5,15.25,15.3,"2,756",-0.2
101/06/26,15.25,15.4,15.1,15.1,"1,356",-0.2
101/06/27,15.2,15.65,15.15,15.6,"2,319",0.5
101/06/28,15.7,15.75,15.35,15.5,"1,739",-0.1
101/06/29,15.6,16.1,15.4,16.1,"3,769",0.6
101/07/02,16.2,16.25,15.9,16.15,"2,376",0.05
101/07/03,16.15,16.2,15.9,16.1,"1,857",-0.05
101/07/04,16.15,16.3,16,16.3,"1,674",0.2
101/07/05,16.35,16.55,16.3,16.5,"2,169",0.2
101/07/06,16.5,16.55,16.25,16.4,"1,197",-0.1
101/07/09,16.2,16.4,16.2,16.3,"1,155",-0.1
101/07/10,16.4,16.4,16.05,16.2,"1,507",-0.1
101/07/11,16.1,16.25,16,16.1,"1,534",-0.1
101/07/12,16.1,16.3,16.05,16.15,"1,514",0.05
101/07/13,16.1,16.25,16,16.15,"1,186",0
101/07/16,16.2,16.5,16.2,16.2,"1,472",0.05
101/07/17,16.4,16.55,16.3,16.5,"1,519",0.3
101/07/18,16.4,16.45,16.25,16.35,"1,402",-0.15
101/07/19,16.4,16.6,16.2,16.4,"2,186",0.05
101/07/20,16.4,16.5,16.3,16.45,901,0.05
101/07/23,16.5,16.5,15.85,16.05,"1,873",-0.4
101/07/24,15.95,16,15.5,15.9,"1,836",-0.15
101/07/25,15.55,15.95,15.5,15.8,"1,725",-0.1
101/07/26,16,16,15.5,15.7,"1,345",-0.1
101/07/27,15.85,16.05,15.65,16,"1,620",0.3
101/07/30,16,16.15,15.8,16.05,"1,313",0.05
101/07/31,16,16.55,15.85,16.5,"3,020",0.45
101/08/01,16.3,17.1,16.3,17,"2,669",0.5
101/08/03,16.8,16.8,16.6,16.75,"1,723",-0.25
101/08/06,17.05,17.3,17,17.3,"2,185",0.55
101/08/07,17.25,17.4,17.2,17.4,"2,043",0.1
101/08/08,17.45,17.5,17.35,17.5,"2,124",0.1
101/08/09,17.5,18,17.45,17.8,"2,720",0.3
101/08/10,17.8,17.9,17.65,17.75,"1,433",-0.05
101/08/13,18,18,17.5,17.5,"1,033",-0.25
101/08/14,17.5,17.75,17.25,17.5,"1,847",0
101/08/15,17.5,17.7,17.25,17.7,"1,710",0.2
101/08/16,17.8,17.8,17.4,17.5,"1,457",-0.2
101/08/17,17.5,17.5,17.25,17.3,"1,499",-0.2
101/08/20,17.25,17.25,16.85,16.85,"1,517",-0.45
101/08/21,16.95,17,16.7,16.8,"1,820",-0.05
101/08/22,16.8,16.8,16.3,16.4,"2,743",-0.4
101/08/23,16.5,16.7,16.35,16.7,"1,236",0.3
101/08/24,16.6,16.9,16.35,16.8,"1,451",0.1
101/08/27,16.85,16.9,16.5,16.75,"1,093",-0.05
101/08/28,16.75,16.75,16.2,16.3,"1,991",-0.45
101/08/29,16.25,16.4,16.1,16.4,940,0.1
101/08/30,16.3,16.4,16.2,16.3,"1,051",-0.1
101/08/31,16.3,16.3,15.95,16,"1,583",-0.3
101/09/03,16,16.5,15.65,16.5,"2,097",0.5
101/09/04,16.3,16.45,16.1,16.15,"1,277",-0.35
101/09/05,16,16.1,15.8,15.85,"2,188",-0.3
101/09/06,15.8,15.9,15.7,15.8,"1,378",-0.05
101/09/07,16,16.25,15.95,16.2,"1,419",0.4
101/09/10,16.25,16.5,16.15,16.5,"1,327",0.3
101/09/11,16.3,16.4,16.05,16.1,"1,642",-0.4
101/09/12,16.15,16.3,15.9,15.95,"1,940",-0.15
101/09/13,15.95,16.05,15.8,15.85,"1,811",-0.1
101/09/14,15.95,16.1,15.8,15.95,"2,520",0.1
101/09/17,16.05,16.9,16,16.8,"4,335",0.85
101/09/18,16.8,16.85,16.6,16.65,"2,429",-0.15
101/09/19,16.8,17.1,16.8,17.05,"2,785",0.4
101/09/20,17.1,17.3,16.75,16.75,"3,322",-0.3
101/09/21,16.75,16.8,16.6,16.75,"2,634",0
101/09/24,16.7,16.75,16.5,16.7,"1,014",-0.05
101/09/25,16.6,16.7,16.2,16.2,"2,828",-0.5
101/09/26,16.1,16.1,15.7,15.7,"3,986",-0.5
101/09/27,15.55,15.75,15.55,15.6,"2,848",-0.1
101/09/28,15.65,15.75,15.35,15.45,"3,116",-0.15
101/10/01,15.5,15.7,15.5,15.65,"1,046",0.2
101/10/02,15.75,15.85,15.7,15.8,"1,841",0.15
101/10/03,15.9,15.9,15.5,15.55,"1,789",-0.25
101/10/04,15.6,15.75,15.5,15.6,"1,353",0.05
101/10/05,15.65,15.7,15.45,15.45,"1,731",-0.15
101/10/08,15.5,15.6,15.45,15.5,980,0.05
101/10/09,15.5,15.65,15.5,15.5,"1,078",0
101/10/11,15.5,15.5,15.3,15.4,"1,436",-0.1
101/10/12,15.45,15.5,15.25,15.3,"1,334",-0.1
101/10/15,15.5,15.65,15.3,15.6,"1,127",0.3
101/10/16,15.7,15.75,15.5,15.7,763,0.1
101/10/17,15.85,15.85,15.6,15.65,"1,007",-0.05
101/10/18,15.8,15.95,15.7,15.85,"2,101",0.2
101/10/19,15.85,16,15.75,15.9,"1,296",0.05
101/10/22,15.7,15.85,15.65,15.8,"1,036",-0.1
101/10/23,15.8,15.8,15.65,15.7,"1,072",-0.1
101/10/24,15.6,15.65,15.55,15.55,754,-0.15
101/10/25,15.55,15.65,15.25,15.25,"1,281",-0.3
101/10/26,15.3,15.3,14.9,14.95,"2,670",-0.3
101/10/29,15.05,15.15,14.95,15.1,883,0.15
101/10/30,15.2,15.35,15,15.2,"2,091",0.1
101/10/31,15.3,15.5,15.05,15.05,"1,542",-0.15
101/11/01,15,15.95,14.9,15.9,"2,743",0.85
101/11/02,15.9,16.35,15.7,16.1,"4,359",0.2
101/11/05,16.1,16.5,16.1,16.5,"3,286",0.4
101/11/06,16.5,16.5,16.15,16.3,"1,733",-0.2
101/11/07,16.3,16.45,16.2,16.3,"1,551",0
101/11/08,16.1,16.35,16.05,16.3,"2,193",0
101/11/09,16.1,16.25,16.05,16.2,"1,363",-0.1
101/11/12,16.15,16.2,16,16.1,"1,400",-0.1
101/11/13,16.1,16.15,15.5,15.5,"2,963",-0.6
101/11/14,15.6,15.75,15.45,15.45,"3,040",-0.05
101/11/15,15.4,15.6,15.2,15.5,"3,002",0.05
101/11/16,15.5,15.75,15.5,15.7,"1,225",0.2
101/11/19,15.85,16,15.65,15.9,"1,328",0.2
101/11/20,16,16,15.6,15.8,"1,257",-0.1
101/11/21,15.75,15.8,15.3,15.3,"1,898",-0.5
101/11/22,15.45,15.65,15.4,15.5,"1,127",0.2
101/11/23,15.75,16.2,15.7,16,"2,629",0.5
101/11/26,16.2,16.95,16.1,16.85,"3,763",0.85
101/11/27,16.85,16.85,16.55,16.6,"2,423",-0.25
101/11/28,16.5,16.65,16.4,16.45,"1,688",-0.15
101/11/29,16.55,16.8,16.5,16.75,"3,947",0.3
101/11/30,16.7,17.1,16.65,17.1,"3,930",0.35
101/12/03,17.1,17.65,17.1,17.25,"3,958",0.15
101/12/04,17.25,17.5,17.15,17.2,"2,156",-0.05
101/12/05,17.2,17.6,17.15,17.5,"2,811",0.3
101/12/06,17.5,17.5,17.15,17.25,"2,307",-0.25
101/12/07,17.35,17.45,17.25,17.35,"2,520",0.1
101/12/10,17.5,17.5,17.3,17.3,"1,367",-0.05
101/12/11,17.3,17.7,17.2,17.7,"3,131",0.4
101/12/12,17.85,17.85,17.4,17.5,"2,609",-0.2
101/12/13,17.5,17.85,17.3,17.65,"3,404",0.15
101/12/14,17.6,17.7,17.2,17.55,"2,033",-0.1
101/12/17,17.5,17.5,17,17.35,"2,826",-0.2
101/12/18,17.4,17.45,17,17.2,"2,058",-0.15
101/12/19,17.2,17.7,17.1,17.7,"4,266",0.5
101/12/20,17.65,17.7,17.25,17.3,"2,121",-0.4
101/12/21,17.35,17.45,16.9,16.9,"2,885",-0.4
101/12/22,16.9,17.4,16.85,17.4,"1,282",0.5
101/12/24,17.35,17.5,17.2,17.3,"1,121",-0.1
101/12/25,17.4,17.5,17.2,17.45,"1,346",0.15
101/12/26,17.5,17.7,17.4,17.65,"1,935",0.2
101/12/27,17.6,17.6,17.25,17.45,"1,615",-0.2
101/12/28,17.7,17.7,17.2,17.35,"2,163",-0.1
102/01/02,17.45,18.4,17.4,18.25,"4,655",0.9
102/01/03,18.35,18.75,18.15,18.75,"4,783",0.5
102/01/04,18.7,18.8,18.4,18.8,"2,642",0.05
102/01/07,18.8,19.15,18.65,19.05,"2,888",0.25
102/01/08,19,19.1,18.75,19.05,"2,041",0
102/01/09,19,19.2,18.8,19.05,"1,812",0
102/01/10,19.2,19.6,19.2,19.4,"3,613",0.35
102/01/11,19.5,19.55,19.2,19.5,"2,927",0.1
102/01/14,19.45,19.5,19.1,19.5,"1,856",0
102/01/15,19.45,19.6,19.1,19.1,"1,831",-0.4
102/01/16,19.1,19.15,18.7,18.7,"2,085",-0.4
102/01/17,18.8,19.1,18.2,18.6,"2,819",-0.1
102/01/18,18.75,19.35,18.65,19.35,"1,995",0.75
102/01/21,19.3,19.35,19.05,19.2,"1,323",-0.15
102/01/22,19.2,19.2,18.8,18.95,901,-0.25
102/01/23,18.95,19.1,18.65,18.65,945,-0.3
102/01/24,18.6,18.7,18.3,18.6,"2,118",-0.05
102/01/25,18.8,18.8,18.15,18.2,"2,068",-0.4
102/01/28,18.2,18.4,18.1,18.4,"1,466",0.2
102/01/29,18.4,18.55,18.35,18.55,"1,498",0.15
102/01/30,18.55,18.9,18.5,18.85,"1,281",0.3
102/01/31,18.8,18.8,18.55,18.55,"1,179",-0.3
102/02/01,18.6,18.65,18.4,18.5,"1,163",-0.05
102/02/04,18.5,18.6,18.35,18.6,"1,383",0.1
102/02/05,18.5,18.55,18.3,18.4,"1,187",-0.2
102/02/06,18.5,18.55,18.2,18.25,"1,649",-0.15
102/02/18,18.45,18.55,18.2,18.4,"1,940",0.15
102/02/19,18.5,18.5,18.05,18.2,"1,840",-0.2
102/02/20,18.4,19.1,18.3,19.1,"4,036",0.9
102/02/21,19.05,19.2,18.7,19.2,"2,328",0.1
102/02/22,19.05,19.55,18.85,19.3,"3,119",0.1
102/02/23,19.5,20.1,19.5,20,"3,144",0.7
102/02/25,20,20.05,19.7,20,"2,025",0
102/02/26,19.7,19.75,19.15,19.15,"2,071",-0.85
102/02/27,19.2,19.35,18.95,18.95,"1,681",-0.2
102/03/01,19.15,19.55,19.05,19.55,"2,755",0.6
102/03/04,19.55,19.85,19.2,19.3,"2,520",-0.25
102/03/05,19.5,19.5,18.85,19.35,"2,344",0.05
102/03/06,19.35,19.55,19.1,19.4,"1,473",0.05
102/03/07,19.4,19.5,19.15,19.5,"1,686",0.1
102/03/08,19.55,19.9,19.45,19.45,"2,351",-0.05
102/03/11,19.6,19.85,19.45,19.75,"1,649",0.3
102/03/12,19.75,19.75,19.3,19.35,948,-0.4
102/03/13,19.45,19.5,19.05,19.1,"1,063",-0.25
102/03/14,19.1,19.2,18.85,19,"1,072",-0.1
102/03/15,19.1,19.2,18.8,18.8,"1,359",-0.2
102/03/18,18.8,18.8,18,18.05,"3,208",-0.75
102/03/19,18.1,18.2,17.9,18.1,"2,307",0.05
102/03/20,18.1,18.15,18,18,"2,230",-0.1
102/03/21,18.05,18.15,18,18,"1,403",0
102/03/22,17.9,18.05,17.85,17.9,"2,493",-0.1
102/03/25,18,18.25,18,18.05,"1,894",0.15
102/03/26,18,18.15,18,18.05,"1,472",0
102/03/27,18.1,18.1,17.85,17.95,"2,455",-0.1
102/03/28,17.95,17.95,17.7,17.75,"1,741",-0.2
102/03/29,17.75,18.05,17.75,17.9,"2,207",0.15
102/04/01,17.9,18.05,17.85,18,"1,697",0.1
102/04/02,18,18.1,17.9,17.9,"2,355",-0.1
102/04/03,18.1,18.2,17.9,18.2,"1,340",0.3
102/04/08,17.8,18,17.1,17.1,"2,959",-1.1
102/04/09,17.2,17.5,17.05,17.4,"1,898",0.3
102/04/10,17.45,17.55,17.15,17.45,"2,091",0.05
102/04/11,17.25,17.65,17.25,17.65,"2,160",0.2
102/04/12,17.5,17.65,17.5,17.5,"1,461",-0.15
102/04/15,17.5,17.5,17.1,17.1,"1,610",-0.4
102/04/16,17,17.5,17,17.5,"1,701",0.4
102/04/17,17.35,17.65,17.3,17.45,"1,434",-0.05
102/04/18,17.5,17.6,17.25,17.3,"1,242",-0.15
102/04/19,17.45,17.8,17.35,17.65,"1,752",0.35
102/04/22,17.7,17.75,17.5,17.6,"1,077",-0.05
102/04/23,17.5,17.7,17.45,17.45,"1,300",-0.15
102/04/24,17.6,17.65,17.45,17.55,"1,597",0.1
102/04/25,17.45,17.5,17.3,17.45,"2,011",-0.1
102/04/26,17.45,17.65,17.35,17.35,"1,812",-0.1
102/04/29,17.35,17.4,17.2,17.25,"1,682",-0.1
102/04/30,17.35,17.55,17.15,17.25,"2,323",0
102/05/02,17.25,17.45,16.85,16.9,"3,629",-0.35
102/05/03,17.05,17.1,16.8,16.9,"2,424",0
102/05/06,17,17.05,16.6,16.65,"1,775",-0.25
102/05/07,16.65,16.85,16.6,16.8,"2,568",0.15
102/05/08,16.85,17.35,16.8,17.35,"2,392",0.55
102/05/09,17.4,17.45,17.25,17.4,"1,018",0.05
102/05/10,17.25,17.3,17.05,17.1,"1,662",-0.3
102/05/13,17.1,17.2,16.95,17.1,"1,336",0
102/05/14,17.15,17.25,17.1,17.1,"1,032",0
102/05/15,17.1,17.3,17.05,17.3,"1,190",0.2
102/05/16,17.3,17.35,17,17.1,"1,281",-0.2
102/05/17,17,17,16.85,16.9,"3,242",-0.2
102/05/20,16.9,16.95,16.8,16.85,"2,130",-0.05
102/05/21,16.9,17.1,16.8,16.9,"2,242",0.05
102/05/22,16.9,17.3,16.8,17.1,"1,996",0.2
102/05/23,17.05,17.05,16.85,16.85,"3,066",-0.25
102/05/24,16.85,17.3,16.85,16.9,"3,002",0.05
102/05/27,16.9,16.9,16.7,16.75,"1,199",-0.15
102/05/28,16.75,16.85,16.65,16.65,"1,193",-0.1
102/05/29,16.7,16.8,16.65,16.7,"1,695",0.05
102/05/30,16.65,16.75,16.5,16.5,"2,113",-0.2
102/05/31,16.6,16.75,16.5,16.75,"2,495",0.25
102/06/03,16.6,16.7,16.45,16.7,"1,125",-0.05
102/06/04,16.7,16.7,16.5,16.5,735,-0.2
102/06/05,16.5,16.6,16.3,16.4,"1,262",-0.1
102/06/06,16.25,16.4,16.2,16.25,"1,599",-0.15
102/06/07,16.35,16.45,16.25,16.45,"1,199",0.2
102/06/10,16.5,16.5,16.35,16.35,541,-0.1
102/06/11,16.35,16.45,16.2,16.2,"1,242",-0.15
102/06/13,16.5,16.7,16.25,16.25,"2,071",0.05
102/06/14,16.25,16.3,16.05,16.05,"1,482",-0.2
102/06/17,16.05,16.25,16.05,16.1,783,0.05
102/06/18,16.1,16.1,15.95,16,"1,074",-0.1
102/06/19,16.05,16.65,16.05,16.6,"2,242",0.6
102/06/20,16.55,16.75,16.35,16.6,"2,473",0
102/06/21,16.5,16.5,16.1,16.35,"1,210",-0.25
102/06/24,16.35,16.65,16.25,16.45,"2,286",0.1
102/06/25,16.4,16.55,16.25,16.4,"1,082",-0.05
102/06/26,16.55,16.7,16.35,16.4,"1,225",0
102/06/27,16.4,16.55,16.35,16.5,"1,194",0.1
102/06/28,16.5,16.5,16.3,16.4,"1,373",-0.1
106/01/03,11.2,11.65,11.2,11.6,"4,546",0.5
106/01/04,11.6,11.75,11.5,11.65,"1,863",0.05
106/01/05,11.65,11.7,11.5,11.55,"1,433",-0.1
106/01/06,11.6,11.95,11.6,11.9,"2,480",0.35
106/01/09,11.9,12.05,11.8,12,"3,480",0.1
106/01/10,12.05,12.15,11.9,12,"2,659",0
106/01/11,12,12.7,12,12.5,"7,587",0.5
106/01/12,12.55,12.75,12.45,12.65,"4,484",0.15
106/01/13,12.65,12.7,12.5,12.55,"1,350",-0.1
106/01/16,12.6,12.6,12.3,12.3,"1,303",-0.25
106/01/17,12.35,12.55,12.35,12.55,"1,271",0.25
106/01/18,12.55,12.75,12.4,12.75,"1,765",0.2
106/01/19,12.7,13.05,12.65,12.9,"3,325",0.15
106/01/20,12.8,13,12.8,12.8,"1,329",-0.1
106/01/23,12.9,13,12.8,12.9,"2,057",0.1
106/01/24,12.9,13,12.85,12.9,"1,828",0
102/08/01,16.8,16.9,16.7,16.75,827,-0.05
102/08/02,16.8,17,16.7,16.8,960,0.05
102/08/05,16.8,17.1,16.7,16.85,"1,283",0.05
102/08/06,16.85,16.95,16.75,16.85,"1,160",0
102/08/07,16.8,16.9,16.75,16.8,912,-0.05
102/08/08,16.75,16.85,16.75,16.75,"1,584",-0.05
102/08/09,16.75,16.75,16.65,16.65,904,-0.1
102/08/12,16.6,16.75,16.55,16.6,708,-0.05
102/08/13,16.65,16.7,16.55,16.6,948,0
102/08/14,16.6,16.65,16.5,16.55,"1,145",-0.05
102/08/15,16.45,16.55,16.3,16.5,"1,780",-0.05
102/08/16,16.35,16.55,16.3,16.5,"1,774",0
102/08/19,16.65,17.3,16.55,16.95,"3,286",0.45
102/08/20,17,17.15,16.9,16.95,"2,790",0
102/08/22,16.8,16.85,16.65,16.7,"1,927",-0.25
102/08/23,16.7,17,16.65,16.9,"1,706",0.2
102/08/26,17.05,17.05,16.85,16.95,"1,611",0.05
102/08/27,16.8,16.95,16.55,16.55,"2,701",-0.4
102/08/28,16.5,16.65,16.4,16.5,"2,117",-0.05
102/08/29,16.6,16.75,16.6,16.7,"1,060",0.2
102/08/30,16.8,16.9,16.75,16.9,"1,055",0.2
